seed,run,chattering_index,settling_time,overshoot_theta1,overshoot_theta2,control_energy,rms_control,success
42,1,101.34862007420962,10.0,5.36124877848235,2.059387876140912,224534.649025197,149.84480272108107,False
42,2,104.93761273654655,0.1,5.063296280110958,3.6043386527284125,224332.4823464782,149.7773288406754,True
42,3,102.69931154115615,10.0,4.553402868473258,1.7736676404023313,224431.09290081158,149.81024427615475,False
42,4,113.23418661991639,10.0,5.049886684132115,2.93917196011591,224376.04161088832,149.7918694759126,False
42,5,102.96769677498149,10.0,5.417485529245682,3.449441107767361,224491.7699270182,149.83049420162047,False
42,6,95.81528681307636,10.0,3.9619603657995555,2.9278237940894725,224551.80242632638,149.8505263341862,False
42,7,116.44730770964624,10.0,4.474547132439519,3.460908502683705,224308.25929952424,149.76924226940733,False
42,8,107.7213776279237,10.0,3.974074841276108,3.3113375527134123,224453.3955795073,149.81768773396126,False
42,9,100.42307173078854,10.0,4.856546802136239,2.5222403941364417,222969.65257897569,149.32168381684411,False
42,10,112.11881180432539,10.0,4.0806937272915045,2.6610644957809284,223861.83855526277,149.62013185238902,False
42,11,115.04823624607278,10.0,4.120762487454106,3.9082080699436634,224293.6232925339,149.76435600386827,False
42,12,109.58325698213321,10.0,3.9496937391534774,3.4019896932996367,224366.25461612537,149.78860257580527,False
42,13,113.35812788127146,10.0,4.454107779653511,3.85344369791145,224442.34961543625,149.81400121999152,False
42,14,115.48475450209088,10.0,4.399094314307812,3.7996726751598358,224271.17061331045,149.75685981393656,False
42,15,110.23104933703362,10.0,4.292984724942627,3.7993481063970997,224459.6382743099,149.81977114997537,False
42,16,113.75895148121035,10.0,5.028597861493985,3.8864488285759458,223994.9195772844,149.66459821122842,False
42,17,111.06632826367958,10.0,4.657409582241343,3.5173713434693195,224455.32613140333,149.81833203296696,False
42,18,111.1042774051559,10.0,4.244390510169163,1.8223596415497019,223970.8726140719,149.6565643779356,False
42,19,106.7107210428824,10.0,4.798197911512979,3.4980820476279058,224488.35292602517,149.82935390837977,False
42,20,112.0210469416445,10.0,2.695205883782719,10.227163364195011,224366.55442141622,149.7887026519077,False
42,21,112.32353461501027,10.0,4.690546199871168,3.7876609427382455,224408.92773163557,149.80284634533336,False
42,22,99.4332769373423,10.0,4.3296634297976295,3.906127846703004,224574.9555366567,149.85825153679616,False
42,23,113.67192076669234,10.0,4.928057240824926,2.8966941496744187,224441.93484415553,149.8138627911835,False
42,24,107.62964454332058,10.0,4.154103222886546,2.661839457926855,224353.48228435538,149.78433906265212,False
42,25,114.38666593198812,10.0,4.769145986628016,3.75469829956422,223849.52057211706,149.616015376736,False
42,26,105.56740417111632,0.08,4.771946410143072,3.32187064481354,224374.82098277606,149.79146203398113,True
42,27,106.22839360319601,10.0,3.195143847765128,9.308535427928643,224473.51055781604,149.82440073559982,False
42,28,115.36387791567346,10.0,5.262952952964236,2.4524296652539586,224284.2523891247,149.76122742189472,False
42,29,92.36476268636306,10.0,4.359353610650607,3.2951017332526926,224634.1761157434,149.87800909931497,False
42,30,106.84528226143459,10.0,4.2881730455325915,3.7912483839373188,224496.10576573,149.83194110927417,False
42,31,118.08626602427223,10.0,4.997167018160146,3.013214724047253,224087.55763378742,149.69554356552752,False
42,32,105.1614612368572,10.0,4.08920295159251,3.707276647182162,224483.2127778133,149.82763856438947,False
42,33,106.54529938851489,0.09,5.044640604857056,3.36988799985649,224322.32383132647,149.77393759640776,True
42,34,106.12639899337826,10.0,3.8148606148314097,2.616386488742837,224452.25398442397,149.8173067387156,False
42,35,108.58454906061878,10.0,2.3687466995333666,10.71632733551316,224347.79119371116,149.7824392890272,False
42,36,109.32506487923318,10.0,4.114241531385975,3.329099605928794,224384.3393441462,149.79463920452767,False
42,37,115.62437867122148,10.0,5.1074960778997935,3.5813668209274856,224169.57531610504,149.72293589029874,False
42,38,110.6527254909374,10.0,4.114827282395293,3.7936381329312363,224350.15851445298,149.7832295400433,False
42,39,116.49043513997476,10.0,4.726706932233931,3.4261429207572007,224277.07429922864,149.75883089127953,False
42,40,103.72328962787837,0.0,4.542080078786546,3.727824519346025,224495.75609900177,149.83182442291817,True
42,41,114.711214090684,10.0,4.29989361341953,3.712479940369111,224365.9928782878,149.78851520670327,False
42,42,93.18433592061831,10.0,4.862025400687417,3.5235240743688765,224661.896250721,149.88725637982736,False
42,43,97.40799192199715,10.0,2.2021561369462144,10.977413063216218,224548.865875202,149.84954650421935,False
42,44,118.3811787393356,10.0,4.129385632029993,3.7389114134553263,224212.87454943926,149.73739497848868,False
42,45,102.84943089885222,10.0,4.148859925360453,3.470016363833469,224491.2379475385,149.83031667440954,False
42,46,115.04797532288114,10.0,4.457751206446053,3.589823634341931,224126.5076719228,149.70855275231364,False
42,47,113.41667721706456,10.0,4.81768945190867,3.747968092427272,224073.61588284097,149.6908867910271,False
42,48,92.69763042408412,0.0,4.5161621282577356,3.7503209706629135,224633.753599045,149.87786814571558,True
42,49,93.23937931487919,10.0,4.178479968606544,1.8000988829660076,224564.62049255197,149.85480322383796,False
42,50,104.75418022188894,10.0,4.728451829045568,2.0376491807127524,224328.86325964413,149.77612068004836,False
