seed,run,chattering_index,settling_time,overshoot_theta1,overshoot_theta2,control_energy,rms_control,success
45,1,114.42266434884036,10.0,3.87503772252039,3.300671623717897,224031.07330519863,149.67667597364616,False
45,2,111.91747367438609,10.0,4.922660483219209,3.642690816756625,224399.44064140043,149.79967978650703,False
45,3,110.6638530454137,10.0,3.9530323294153105,1.818463231549803,224135.4712830403,149.71154640943374,False
45,4,97.29259988074966,10.0,2.963417411194189,10.087735563985877,224547.3795834712,149.84905057539444,False
45,5,117.54321921792992,10.0,4.585219234711748,4.000367083561389,224039.9706262114,149.67964812432297,False
45,6,112.16834356446014,10.0,4.379294930080834,2.7601458651719812,224043.87809911717,149.68095339725664,False
45,7,114.63094363589161,10.0,3.614094651929414,7.928162644846866,223912.23151424434,149.6369712050616,False
45,8,68.13156194524404,10.0,4.837778905803246,2.865534952431098,45917.55283818757,67.76249171790215,False
45,9,111.64204454877884,10.0,5.100707508272932,3.6445270507520524,224036.0012422791,149.67832215864766,False
45,10,109.96432453737613,10.0,4.116912386591319,1.8733165859322367,224143.83311390094,149.71433903066898,False
45,11,97.39027249539613,10.0,4.161998207874081,4.039218799803128,224572.94462857326,149.85758059857142,False
45,12,114.5313271693379,10.0,5.408745610173856,2.561260739604182,224269.57773045765,149.756327989991,False
45,13,112.92207434633237,10.0,2.241392318182466,11.128259825081305,224186.35455077564,149.72853921373027,False
45,14,109.16274598877872,10.0,4.430452920047303,3.4724911385072295,224340.82847975104,149.78011499519923,False
45,15,106.003812036278,10.0,4.507469357825614,3.0641297421073443,224460.71087235346,149.8201291123304,False
45,16,112.95986511829165,0.07,4.704257343748733,3.4339286697281937,224250.12560898167,149.74983325833176,True
45,17,113.88001732144807,10.0,2.2582529508721176,11.039123425915587,224143.2399987743,149.71414094826656,False
45,18,93.79125261820997,10.0,4.218686922788395,3.083477739288418,224601.4257268801,149.86708301921408,False
45,19,111.15591860052015,10.0,4.405075908314436,2.384462188921408,224013.45736420035,149.67079119327204,False
45,20,117.88356585963784,10.0,4.589138135218391,3.629574212692591,224257.03645973653,149.75214070581313,False
45,21,111.81946764403754,0.0,4.610916259149504,3.856039134156969,223739.2245774911,149.57915114663913,True
45,22,109.8541907585999,10.0,2.4903432313420697,10.328057102549327,224451.2900082639,149.81698502114634,False
45,23,114.94454910529383,10.0,2.623549824821036,10.343868882915865,224257.33804514643,149.75224140063696,False
45,24,111.77447733877304,10.0,4.341260549236236,2.368532801971382,224026.0114745051,149.67498504242621,False
45,25,109.40331120993235,10.0,4.66373411543591,2.796328255061059,224281.63152831304,149.76035240620698,False
45,26,115.26093329423264,10.0,5.228461828140231,3.3602251511358547,224034.03129244572,149.67766409603195,False
45,27,101.45627760842062,10.0,4.72134303418587,1.7090020941381114,224475.04923999624,149.82491422990913,False
45,28,113.47633182084117,10.0,3.0741528468074146,9.510986500503826,224141.67845359733,149.71361943844565,False
45,29,107.34212705976483,10.0,3.796675354526162,2.388445058397226,224342.34379712841,149.7806208416591,False
45,30,119.0348728503005,10.0,4.5627816148147975,3.679958396151124,224128.80077987618,149.70931860771933,False
45,31,87.84252762251592,10.0,4.055503586959675,2.5283461886702803,224675.10738637552,149.8916633393517,False
45,32,109.52716258928547,10.0,5.617463357904646,2.7272174519820753,223819.43184706874,149.60595972322383,False
45,33,118.18710596552155,10.0,4.984451034749174,3.1605418501477494,224148.09563841068,149.715762576427,False
45,34,94.72175840304625,10.0,4.395220542448541,3.6653609409056687,224601.38684800133,149.8670700480934,False
45,35,85.7414218314681,10.0,4.590056107156161,3.5276772574974635,224695.5600617463,149.89848567005149,False
45,36,115.49065505109547,10.0,5.147701565481765,3.323822674071459,224162.0131153072,149.72041047075285,False
45,37,117.73617248937464,10.0,5.12863072575406,2.151506839101374,224092.2344300431,149.69710566007717,False
45,38,111.61895398038851,10.0,4.682950430765893,3.635855236965231,224408.50469527283,149.80270514756162,False
45,39,118.12081854632524,10.0,4.358133902309683,3.8640288616770935,224082.37374449614,149.69381207802016,False
45,40,111.1079448050666,10.0,2.598521180189681,10.689106051414678,224338.92552639113,149.77947974485394,False
45,41,111.47544867232007,10.0,4.611058936397473,2.9167224319065803,224199.03516377977,149.7327736882543,False
45,42,93.32190851789059,10.0,4.67267268065127,3.486110676441248,224664.02373116088,149.88796607171668,False
45,43,105.12653203436537,0.11,4.758411077823697,3.057509893565549,223511.74950604708,149.50309344827855,True
45,44,115.68153367783765,10.0,5.000578672359906,3.624408717198776,224253.18473286842,149.75085466629844,False
45,45,103.35827438291322,0.09,4.953890007475528,3.5882453457673535,224468.2640554818,149.82264984156492,True
45,46,104.95997275091622,10.0,4.743095121887552,1.9341847314693812,223925.2816672624,149.6413317460328,False
45,47,102.00605060229113,10.0,4.600527714719128,2.1127883430305467,223402.36730201927,149.4665070515864,False
45,48,106.23766512728899,10.0,5.0381145669793135,3.8406643347449343,224401.8981179582,149.8005000385373,False
45,49,119.15453030140547,10.0,4.390229256481401,3.6870010780754687,224188.80542105855,149.72935764941306,False
45,50,105.05990277425025,10.0,3.17670187771926,9.665846753882962,224474.00096630587,149.82456439659882,False
